City,geography,Ethnic group (20 categories) Code,Ethnic group (20 categories),Proxy_Flag,Proxy_Source,Observation,Source_Area_Count,Source_Areas
Newcastle upon Tyne,North East,18,Other ethnic group: Arab,False,direct_or_alias,4175,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,4981,1,Newcastle upon Tyne
Newport,Wales,-8,Does not apply,False,direct_or_alias,0,1,Newport
Newport,Wales,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,2858,1,Newport
Newport,Wales,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,711,1,Newport
Newport,Wales,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,2023,1,Newport
Newport,Wales,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,4803,1,Newport
Newport,Wales,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1799,1,Newport
Newport,Wales,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2687,1,Newport
Newport,Wales,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,553,1,Newport
Newport,Wales,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,497,1,Newport
Newport,Wales,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1188,1,Newport
Newport,Wales,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,640,1,Newport
Newport,Wales,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1528,1,Newport
Newport,Wales,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1095,1,Newport
Newport,Wales,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,128245,1,Newport
Newport,Wales,14,White: Irish,False,direct_or_alias,685,1,Newport
Newport,Wales,15,White: Gypsy or Irish Traveller,False,direct_or_alias,168,1,Newport
Newport,Wales,16,White: Roma,False,direct_or_alias,406,1,Newport
Newport,Wales,17,White: Other White,False,direct_or_alias,6969,1,Newport
Newport,Wales,18,Other ethnic group: Arab,False,direct_or_alias,999,1,Newport
Newport,Wales,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1738,1,Newport
Norwich,East,-8,Does not apply,False,direct_or_alias,0,1,Norwich
Norwich,East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,839,1,Norwich
Norwich,East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1627,1,Norwich
Norwich,East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,2570,1,Norwich
Norwich,East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,528,1,Norwich
Norwich,East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,2303,1,Norwich
Norwich,East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2807,1,Norwich
Norwich,East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,395,1,Norwich
Norwich,East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,376,1,Norwich
Norwich,East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1287,1,Norwich
Norwich,East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,966,1,Norwich
Norwich,East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,939,1,Norwich
Norwich,East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1327,1,Norwich
Norwich,East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,111623,1,Norwich
Norwich,East,14,White: Irish,False,direct_or_alias,885,1,Norwich
Norwich,East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,214,1,Norwich
Norwich,East,16,White: Roma,False,direct_or_alias,214,1,Norwich
Norwich,East,17,White: Other White,False,direct_or_alias,12485,1,Norwich
Norwich,East,18,Other ethnic group: Arab,False,direct_or_alias,900,1,Norwich
Norwich,East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1639,1,Norwich
Nottingham,East Midlands,-8,Does not apply,False,direct_or_alias,0,1,Nottingham
Nottingham,East Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,2223,1,Nottingham
Nottingham,East Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,4263,1,Nottingham
Nottingham,East Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,11515,1,Nottingham
Nottingham,East Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,21684,1,Nottingham
Nottingham,East Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,8532,1,Nottingham
Nottingham,East Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,18740,1,Nottingham
Nottingham,East Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,9339,1,Nottingham
Nottingham,East Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,4136,1,Nottingham
Nottingham,East Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,3363,1,Nottingham
Nottingham,East Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,2129,1,Nottingham
Nottingham,East Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,10129,1,Nottingham
Nottingham,East Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,3442,1,Nottingham
Nottingham,East Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,185580,1,Nottingham
Nottingham,East Midlands,14,White: Irish,False,direct_or_alias,2360,1,Nottingham
Nottingham,East Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,269,1,Nottingham
Nottingham,East Midlands,16,White: Roma,False,direct_or_alias,1130,1,Nottingham
Nottingham,East Midlands,17,White: Other White,False,direct_or_alias,24091,1,Nottingham
Nottingham,East Midlands,18,Other ethnic group: Arab,False,direct_or_alias,3673,1,Nottingham
Nottingham,East Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,7037,1,Nottingham
Oxford,South East,-8,Does not apply,False,direct_or_alias,0,1,Oxford
Oxford,South East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,2025,1,Oxford
Oxford,South East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,4479,1,Oxford
Oxford,South East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,6005,1,Oxford
Oxford,South East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,6619,1,Oxford
Oxford,South East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,5863,1,Oxford
Oxford,South East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,5060,1,Oxford
Oxford,South East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,1629,1,Oxford
Oxford,South East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,846,1,Oxford
Oxford,South East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,3197,1,Oxford
Oxford,South East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1072,1,Oxford
Oxford,South East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1916,1,Oxford
Oxford,South East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,2820,1,Oxford
Oxford,South East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,86672,1,Oxford
Oxford,South East,14,White: Irish,False,direct_or_alias,2351,1,Oxford
Oxford,South East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,62,1,Oxford
Oxford,South East,16,White: Roma,False,direct_or_alias,501,1,Oxford
Oxford,South East,17,White: Other White,False,direct_or_alias,24975,1,Oxford
Oxford,South East,18,Other ethnic group: Arab,False,direct_or_alias,1449,1,Oxford
Oxford,South East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,4499,1,Oxford
Peterborough,East,-8,Does not apply,False,direct_or_alias,0,1,Peterborough
Peterborough,East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,442,1,Peterborough
Peterborough,East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,990,1,Peterborough
Peterborough,East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,7169,1,Peterborough
Peterborough,East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,16972,1,Peterborough
Peterborough,East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,5228,1,Peterborough
Peterborough,East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,6225,1,Peterborough
Peterborough,East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,1419,1,Peterborough
Peterborough,East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,1107,1,Peterborough
Peterborough,East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,2021,1,Peterborough
Peterborough,East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1627,1,Peterborough
Peterborough,East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1990,1,Peterborough
Peterborough,East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1979,1,Peterborough
Peterborough,East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,128353,1,Peterborough
Peterborough,East,14,White: Irish,False,direct_or_alias,1177,1,Peterborough
Peterborough,East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,551,1,Peterborough
Peterborough,East,16,White: Roma,False,direct_or_alias,938,1,Peterborough
Peterborough,East,17,White: Other White,False,direct_or_alias,31562,1,Peterborough
Peterborough,East,18,Other ethnic group: Arab,False,direct_or_alias,897,1,Peterborough
Peterborough,East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,5023,1,Peterborough
Plymouth,South West,-8,Does not apply,False,direct_or_alias,0,1,Plymouth
Plymouth,South West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,537,1,Plymouth
Plymouth,South West,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1430,1,Plymouth
Plymouth,South West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1403,1,Plymouth
Plymouth,South West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,389,1,Plymouth
Plymouth,South West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,2188,1,Plymouth
Plymouth,South West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2022,1,Plymouth
Plymouth,South West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,460,1,Plymouth
Plymouth,South West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,304,1,Plymouth
Plymouth,South West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1349,1,Plymouth
Plymouth,South West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,860,1,Plymouth
Plymouth,South West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1108,1,Plymouth
Plymouth,South West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1339,1,Plymouth
Plymouth,South West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,236802,1,Plymouth
Plymouth,South West,14,White: Irish,False,direct_or_alias,1055,1,Plymouth
Plymouth,South West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,165,1,Plymouth
Plymouth,South West,16,White: Roma,False,direct_or_alias,168,1,Plymouth
Plymouth,South West,17,White: Other White,False,direct_or_alias,10537,1,Plymouth
Plymouth,South West,18,Other ethnic group: Arab,False,direct_or_alias,677,1,Plymouth
Plymouth,South West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1902,1,Plymouth
Portsmouth,South East,-8,Does not apply,False,direct_or_alias,0,1,Portsmouth
Portsmouth,South East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,4742,1,Portsmouth
Portsmouth,South East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,2116,1,Portsmouth
Portsmouth,South East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,3104,1,Portsmouth
Portsmouth,South East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,603,1,Portsmouth
Portsmouth,South East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,3805,1,Portsmouth
Portsmouth,South East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,5369,1,Portsmouth
Portsmouth,South East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,950,1,Portsmouth
Portsmouth,South East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,751,1,Portsmouth
Portsmouth,South East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1540,1,Portsmouth
Portsmouth,South East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1244,1,Portsmouth
Portsmouth,South East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1176,1,Portsmouth
Portsmouth,South East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1527,1,Portsmouth
Portsmouth,South East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,161664,1,Portsmouth
Portsmouth,South East,14,White: Irish,False,direct_or_alias,1066,1,Portsmouth
Portsmouth,South East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,118,1,Portsmouth
Portsmouth,South East,16,White: Roma,False,direct_or_alias,324,1,Portsmouth
Portsmouth,South East,17,White: Other White,False,direct_or_alias,14105,1,Portsmouth
Portsmouth,South East,18,Other ethnic group: Arab,False,direct_or_alias,1007,1,Portsmouth
Portsmouth,South East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,2790,1,Portsmouth
Preston,North West,-8,Does not apply,False,direct_or_alias,0,1,Preston
Preston,North West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,758,1,Preston
Preston,North West,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,707,1,Preston
Preston,North West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,19047,1,Preston
Preston,North West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,7554,1,Preston
Preston,North West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1749,1,Preston
Preston,North West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2355,1,Preston
Preston,North West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,827,1,Preston
Preston,North West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,307,1,Preston
Preston,North West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1321,1,Preston
Preston,North West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,506,1,Preston
Preston,North West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1759,1,Preston
Preston,North West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,781,1,Preston
Preston,North West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,97715,1,Preston
Preston,North West,14,White: Irish,False,direct_or_alias,923,1,Preston
Preston,North West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,114,1,Preston
Preston,North West,16,White: Roma,False,direct_or_alias,248,1,Preston
Preston,North West,17,White: Other White,False,direct_or_alias,8321,1,Preston
Preston,North West,18,Other ethnic group: Arab,False,direct_or_alias,1157,1,Preston
Preston,North West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1685,1,Preston
Ripon,Yorkshire and The Humber,-8,Does not apply,True,area_to_city,0,1,Harrogate
Ripon,Yorkshire and The Humber,1,"Asian, Asian British or Asian Welsh: Bangladeshi",True,area_to_city,70,1,Harrogate
Ripon,Yorkshire and The Humber,2,"Asian, Asian British or Asian Welsh: Chinese",True,area_to_city,757,1,Harrogate
Ripon,Yorkshire and The Humber,3,"Asian, Asian British or Asian Welsh: Indian",True,area_to_city,913,1,Harrogate
Ripon,Yorkshire and The Humber,4,"Asian, Asian British or Asian Welsh: Pakistani",True,area_to_city,225,1,Harrogate
Ripon,Yorkshire and The Humber,5,"Asian, Asian British or Asian Welsh: Other Asian",True,area_to_city,982,1,Harrogate
Ripon,Yorkshire and The Humber,6,"Black, Black British, Black Welsh, Caribbean or African: African",True,area_to_city,688,1,Harrogate
Ripon,Yorkshire and The Humber,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",True,area_to_city,211,1,Harrogate
Ripon,Yorkshire and The Humber,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",True,area_to_city,137,1,Harrogate
Ripon,Yorkshire and The Humber,9,Mixed or Multiple ethnic groups: White and Asian,True,area_to_city,997,1,Harrogate
Ripon,Yorkshire and The Humber,10,Mixed or Multiple ethnic groups: White and Black African,True,area_to_city,337,1,Harrogate
Ripon,Yorkshire and The Humber,11,Mixed or Multiple ethnic groups: White and Black Caribbean,True,area_to_city,530,1,Harrogate
Ripon,Yorkshire and The Humber,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,True,area_to_city,709,1,Harrogate
Ripon,Yorkshire and The Humber,13,"White: English, Welsh, Scottish, Northern Irish or British",True,area_to_city,147479,1,Harrogate
Ripon,Yorkshire and The Humber,14,White: Irish,True,area_to_city,976,1,Harrogate
Ripon,Yorkshire and The Humber,15,White: Gypsy or Irish Traveller,True,area_to_city,83,1,Harrogate
Ripon,Yorkshire and The Humber,16,White: Roma,True,area_to_city,105,1,Harrogate
Ripon,Yorkshire and The Humber,17,White: Other White,True,area_to_city,6601,1,Harrogate
Ripon,Yorkshire and The Humber,18,Other ethnic group: Arab,True,area_to_city,170,1,Harrogate
Ripon,Yorkshire and The Humber,19,Other ethnic group: Any other ethnic group,True,area_to_city,698,1,Harrogate
Salford,North West,-8,Does not apply,False,direct_or_alias,0,1,Salford
Salford,North West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,803,1,Salford
Salford,North West,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,3319,1,Salford
Salford,North West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,3744,1,Salford
Salford,North West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,4074,1,Salford
Salford,North West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,2998,1,Salford
Salford,North West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,13477,1,Salford
Salford,North West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,1338,1,Salford
Salford,North West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,1658,1,Salford
Salford,North West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1844,1,Salford
Salford,North West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,2098,1,Salford
Salford,North West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,2596,1,Salford
Salford,North West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1963,1,Salford
Salford,North West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,199614,1,Salford
Salford,North West,14,White: Irish,False,direct_or_alias,2882,1,Salford
Salford,North West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,295,1,Salford
Salford,North West,16,White: Roma,False,direct_or_alias,515,1,Salford
Salford,North West,17,White: Other White,False,direct_or_alias,18942,1,Salford
Salford,North West,18,Other ethnic group: Arab,False,direct_or_alias,3214,1,Salford
Salford,North West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,4548,1,Salford
Salisbury,South West,-8,Does not apply,True,area_to_city,0,1,Wiltshire
Salisbury,South West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",True,area_to_city,934,1,Wiltshire
Salisbury,South West,2,"Asian, Asian British or Asian Welsh: Chinese",True,area_to_city,1494,1,Wiltshire
Salisbury,South West,3,"Asian, Asian British or Asian Welsh: Indian",True,area_to_city,2810,1,Wiltshire
Salisbury,South West,4,"Asian, Asian British or Asian Welsh: Pakistani",True,area_to_city,396,1,Wiltshire
Salisbury,South West,5,"Asian, Asian British or Asian Welsh: Other Asian",True,area_to_city,5242,1,Wiltshire
